pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
HD 164922,c,,2016,,,0.335100,75.76500000,0.800,22.13,-0.153,1.00,G9 V
rho CrB,c,,2016,,,0.412300,102.54000000,0.600,17.24,0.232,1.36,G0 V
HATS-18,b,1.02000,2016,1.98000,1.337,0.017610,0.83784340,0.803,645.00,-0.032,1.02,G V
GJ 536,b,,2016,,,0.066610,8.70760000,1.470,10.03,-1.377,0.50,M1 V
WASP-130,b,2.34000,2016,1.23000,0.890,0.101200,11.55098000,,180.00,,0.96,G6
HAT-P-65,b,0.09600,2016,0.52700,1.890,0.039510,2.60545520,,841.00,0.555,1.86,G2
WASP-131,b,0.20000,2016,0.27000,1.220,0.060700,5.32202300,,250.00,,1.53,G0
WASP-132,b,0.84000,2016,0.41000,0.870,0.067000,7.13352100,,120.00,,0.74,K4
WASP-139,b,0.31000,2016,0.11700,0.800,0.062000,5.92426200,,230.00,,0.80,K0
WASP-140,b,1.10000,2016,2.44000,1.440,0.032300,2.23598350,,180.00,,0.87,K0
WASP-141,b,1.98000,2016,2.69000,1.210,0.046900,3.31065100,,570.00,,1.37,F9
WASP-142,b,0.31000,2016,0.84000,1.530,0.034700,2.05286800,,840.00,,1.64,F8
HATS-31,b,0.24300,2016,0.88000,1.640,0.047800,3.37796000,,872.00,0.619,1.87,
HATS-32,b,0.58000,2016,0.92000,1.249,0.040240,2.81265480,,839.00,0.057,1.10,
HATS-33,b,0.79000,2016,1.19200,1.230,0.037270,2.54955510,,255.00,-0.018,1.02,
HATS-34,b,0.40000,2016,0.94100,1.430,0.031660,2.10616070,,532.00,-0.140,0.98,
HATS-35,b,0.48400,2016,1.22200,1.464,0.031990,1.82099930,,557.00,0.465,1.43,
HD 86950,b,,2016,,,2.720000,1270.00000000,1.090,169.00,1.560,8.80,K1 III
HD 222076,b,,2016,,,1.830000,871.00000000,1.030,83.50,0.929,4.10,K0 III
WASP-127,b,0.09000,2016,0.18000,1.370,0.052000,4.17806200,,102.00,,1.39,
WASP-136,b,0.77300,2016,1.51000,1.380,0.066100,5.21535700,,164.00,,2.21,
WASP-138,b,1.20000,2016,1.22000,1.090,0.049400,3.63443300,,308.00,,1.36,
CoRoT-22,b,0.24900,2014,0.03800,0.435,0.092000,9.75598000,0.796,592.00,,1.14,G3 V
Kepler-335,c,,2014,,0.274,0.356000,67.84446900,,,,1.85,
Kepler-321,c,,2014,,0.207,0.110000,13.09392100,,,,1.19,
Kepler-322,c,,2014,,0.149,0.051000,4.33723400,,,,0.89,
Kepler-323,b,,2014,,0.128,0.028000,1.67832700,,,,1.18,
Kepler-323,c,,2014,,0.145,0.046000,3.55382200,,,,1.18,
Kepler-324,c,,2014,,0.281,0.260000,51.80561200,,,,0.84,
Kepler-325,b,,2014,,0.260,0.053000,4.54443900,,,,1.00,
Kepler-325,c,,2014,,0.227,0.105000,12.76217200,,,,1.00,
Kepler-326,b,,2014,,0.136,0.032000,2.24832900,,,,0.80,
Kepler-326,c,,2014,,0.125,0.051000,4.58035800,,,,0.80,
Kepler-326,d,,2014,,0.108,0.066000,6.76688800,,,,0.80,
Kepler-327,b,,2014,,0.099,0.029000,2.54957500,,,,0.49,
Kepler-327,d,,2014,,0.154,0.090000,13.96945700,,,,0.49,
Kepler-328,b,,2013,0.09000,0.205,,34.92100000,,,,1.06,
Kepler-329,c,,2014,,0.172,0.113000,18.68473700,,,,0.52,
Kepler-330,b,,2014,,0.120,0.075000,8.25978000,,,,0.72,
Kepler-330,c,,2014,,0.174,0.116000,15.95538700,,,,0.72,
Kepler-331,c,,2014,,0.164,0.105000,17.28111000,,,,0.49,
Kepler-331,d,,2014,,0.146,0.159000,32.13432800,,,,0.49,
Kepler-332,b,,2014,,0.104,0.070000,7.62632400,,,,0.72,
Kepler-332,c,,2014,,0.097,0.114000,15.99562200,,,,0.72,
Kepler-333,b,,2014,,0.118,0.087000,12.55115800,,,,0.53,
Kepler-333,c,,2014,,0.099,0.135000,24.08821000,,,,0.53,
Kepler-334,b,,2014,,0.100,0.061000,5.47031900,,,,1.07,
Kepler-334,d,,2014,,0.126,0.168000,25.09849000,,,,1.07,
Kepler-335,b,,2014,,0.302,0.075000,6.56233100,,,,1.85,
Kepler-1435,b,,2016,,0.077,,4.45343281,,681.00,,1.32,
Kepler-1436,b,,2016,,0.117,,9.70571600,,1142.00,,1.09,
Kepler-1437,b,,2016,,0.122,,10.92954610,,1182.00,,0.90,
Kepler-1438,b,,2016,,0.084,,2.31942009,,866.00,,0.96,
Kepler-1439,b,,2016,,0.130,,8.07392849,,215.00,,0.43,
Kepler-1440,b,,2016,,0.112,,39.85948400,,685.00,,0.96,
Kepler-1441,b,,2016,,0.117,,39.44198390,,751.00,,1.00,
Kepler-1442,b,,2016,,0.351,,81.41629410,,525.00,,1.44,
Kepler-1443,b,,2016,,0.087,,2.41811321,,475.00,,1.27,
Kepler-1444,b,,2016,,0.194,,33.42035034,,340.00,,1.05,
Kepler-1445,b,,2016,,0.086,,10.60052251,,482.00,,1.26,
Kepler-1446,b,,2016,,0.073,,0.68996783,,162.00,,0.75,
Kepler-1447,b,,2016,,0.259,,56.67472850,,871.00,,0.95,
Kepler-1448,b,,2016,,0.144,,12.27065865,,786.00,,0.93,
Kepler-1449,b,,2016,,0.150,,13.22745280,,1321.00,,1.10,
Kepler-1450,b,,2016,,0.153,,54.50941660,,490.00,,0.68,
Kepler-1451,b,,2016,,0.299,,35.62223300,,1159.00,,0.99,
Kepler-1452,b,,2016,,0.241,,42.91375100,,974.00,,2.06,
Kepler-1453,b,,2016,,0.238,,47.16116960,,1284.00,,0.94,
Kepler-1454,b,,2016,,0.168,,47.03194790,,795.00,,0.86,
Kepler-1455,b,,2016,,0.193,,49.27676400,,392.00,,0.60,
Kepler-1456,b,,2016,,0.102,,18.13738290,,379.00,,0.62,
Kepler-1457,b,,2016,,0.178,,51.11102430,,728.00,,1.01,
Kepler-1458,b,,2016,,0.246,,47.98727640,,642.00,,0.94,
Kepler-1459,b,,2016,,0.121,,62.86916110,,435.00,,0.74,
Kepler-1460,b,,2016,,0.175,,29.96332470,,574.00,,0.67,
Kepler-1461,b,,2016,,0.181,,29.34947750,,752.00,,0.74,
Kepler-1462,b,,2016,,0.341,,65.64883410,,1368.00,,1.00,
Kepler-348,b,,2014,,0.136,0.076000,7.05677000,,,,1.36,
Kepler-336,c,,2014,,0.187,0.092000,9.60000100,,,,1.30,
Kepler-336,d,,2014,,0.211,0.154000,20.67877200,,,,1.30,
Kepler-337,b,,2014,,0.137,0.045000,3.29278100,,,,1.76,
Kepler-337,c,,2014,,0.183,0.093000,9.69320100,,,,1.76,
Kepler-338,b,,2014,,0.218,0.117000,13.72697600,,,,1.74,
Kepler-338,c,,2014,,0.209,0.172000,24.31085600,,,,1.74,
Kepler-338,d,,2014,,0.268,0.257000,44.43101400,,,,1.74,
Kepler-338,e,,2014,0.02700,0.139,,9.34100000,,,,1.74,
Kepler-339,b,,2014,,0.127,0.055000,4.97765600,,,,0.80,
Kepler-339,c,,2014,,0.103,0.069000,6.98805500,,,,0.80,
Kepler-340,b,,2014,,0.226,0.134000,14.84438700,,,,1.85,
Kepler-340,c,,2014,,0.301,0.178000,22.82466900,,,,1.85,
Kepler-341,b,,2014,,0.105,0.060000,5.19552800,,,,1.02,
Kepler-341,c,,2014,,0.152,0.080000,8.01041000,,,,1.02,
Kepler-341,d,,2014,,0.165,0.182000,27.66631300,,,,1.02,
Kepler-342,b,,2014,,0.201,0.128000,15.17031800,,,,1.47,
Kepler-342,c,,2014,,0.175,0.185000,26.23413800,,,,1.47,
Kepler-342,d,,2014,,0.222,0.242000,39.45935700,,,,1.47,
Kepler-343,b,,2014,,0.215,0.088000,8.96855000,,,,1.43,
Kepler-344,b,,2014,,0.233,0.153000,21.96394500,,,,0.98,
Kepler-344,c,,2014,,0.263,0.488000,125.59680900,,,,0.98,
Kepler-345,b,,2014,,0.066,0.066000,7.41556300,,,,0.62,
Kepler-346,b,,2014,,0.237,0.071000,6.51112700,,,,1.02,
Kepler-346,c,,2014,,0.274,0.168000,23.85154900,,,,1.02,
Kepler-347,b,,2014,,0.176,0.110000,12.79836000,,,,1.00,
Kepler-1464,b,,2016,,0.148,,31.77859010,,692.00,,1.01,
Kepler-1464,c,,2016,,0.089,,5.32786292,,692.00,,1.01,
Kepler-1465,b,,2016,,0.158,,31.82771110,,350.00,,0.71,
Kepler-1466,b,,2016,,0.138,,31.17504480,,686.00,,1.02,
Kepler-1468,b,,2016,,0.154,,8.23984869,,1130.00,,1.05,
Kepler-1468,c,,2016,,0.103,,3.54553021,,1130.00,,1.05,
Kepler-1469,b,,2016,,0.250,,21.86353010,,1255.00,,0.89,
Kepler-1470,b,,2016,,0.095,,16.29509030,,569.00,,0.76,
Kepler-1472,b,,2016,,0.170,,38.13128310,,1269.00,,1.25,
Kepler-1473,b,,2016,,0.106,,14.42735510,,625.00,,1.09,
Kepler-1474,b,,2016,,0.193,,36.43334520,,1214.00,,1.04,
Kepler-1476,b,,2016,,0.149,,10.35863224,,1218.00,,0.96,
Kepler-1477,b,,2016,,0.105,,11.55530021,,525.00,,0.78,
Kepler-1478,b,,2016,,0.154,,26.08405940,,1405.00,,1.06,
Kepler-1479,b,,2016,,0.163,,14.53261362,,619.00,,0.98,
Kepler-1481,b,,2016,,0.110,,5.94220998,,493.00,,0.75,
Kepler-1482,b,,2016,,0.090,,12.25383217,,442.00,,0.84,
Kepler-1483,b,,2016,,0.136,,9.50851560,,1327.00,,1.40,
Kepler-1484,b,,2016,,0.188,,30.45491360,,1095.00,,0.92,
Kepler-1486,b,,2016,,0.207,,54.64957590,,1465.00,,1.12,
Kepler-1487,b,,2016,,0.190,,7.31946363,,1094.00,,1.63,
Kepler-1488,b,,2016,,0.166,,39.81899320,,618.00,,1.31,
Kepler-1490,b,,2016,,0.271,,92.43629730,,968.00,,0.87,
Kepler-1491,b,,2016,,0.135,,16.58617620,,1312.00,,0.99,
Kepler-1492,b,,2016,,0.133,,16.75255007,,371.00,,0.72,
Kepler-1493,b,,2016,,0.126,,15.02179830,,572.00,,1.29,
Kepler-1495,b,,2016,,0.262,,85.27325600,,1307.00,,1.04,
Kepler-1496,b,,2016,,0.198,,64.65880170,,1293.00,,1.27,
Kepler-363,b,,2014,,0.103,0.048000,3.61456800,,,,1.49,
Kepler-348,c,,2014,,0.119,0.138000,17.26542700,,,,1.36,
Kepler-349,b,,2014,,0.170,0.065000,5.92977800,,,,0.93,
Kepler-350,b,,2014,,0.165,0.104000,11.18956200,,,,1.53,
Kepler-350,c,,2013,0.01900,0.277,,17.84900000,,,,1.53,
Kepler-350,d,,2013,0.04700,0.250,,26.13600000,,,,1.53,
Kepler-351,b,,2014,,0.273,0.214000,37.05491900,,,,0.85,
Kepler-352,b,,2014,,0.077,0.085000,10.05537000,,,,0.78,
Kepler-352,c,,2014,,0.111,0.118000,16.33299500,,,,0.78,
Kepler-353,b,,2014,,0.079,0.051000,5.79527800,,,,0.50,
Kepler-354,b,,2014,,0.164,0.054000,5.47666000,,,,0.67,
Kepler-354,c,,2014,,0.117,0.115000,16.93440200,,,,0.67,
Kepler-354,d,,2014,,0.111,0.146000,24.20984200,,,,0.67,
Kepler-355,c,,2014,,0.242,0.179000,25.76229400,,,,1.07,
Kepler-356,b,,2014,,0.140,0.057000,4.61269600,,,,1.33,
Kepler-356,c,,2014,,0.161,0.115000,13.12163200,,,,1.33,
Kepler-357,b,,2014,,0.164,0.063000,6.47543400,,,,0.83,
Kepler-357,d,,2014,,0.306,0.246000,49.49987500,,,,0.83,
Kepler-358,b,,2014,,0.243,0.210000,34.06046700,,,,0.95,
Kepler-358,c,,2014,,0.254,0.381000,83.48836900,,,,0.95,
Kepler-359,c,,2014,,0.384,0.307000,57.68802000,,,,1.09,
Kepler-359,d,,2014,,0.358,0.372000,77.09569100,,,,1.09,
Kepler-360,b,,2014,,0.147,0.044000,3.28967200,,,,1.06,
Kepler-361,b,,2014,,0.129,0.086000,8.48661600,,,,1.34,
Kepler-361,c,,2014,,0.225,0.300000,55.18802300,,,,1.34,
Kepler-362,b,,2014,,0.079,0.087000,10.32718600,,,,0.72,
Kepler-1497,b,,2016,,0.148,,8.74199772,,1122.00,,0.95,
Kepler-1499,b,,2016,,0.106,,44.20080000,,310.00,,0.78,
Kepler-1500,b,,2016,,0.107,,15.03301050,,904.00,,1.00,
Kepler-1501,b,,2016,,0.139,,14.55645330,,888.00,,1.30,
Kepler-1502,b,,2016,,0.284,,41.70836290,,1540.00,,1.72,
Kepler-1504,b,,2016,,0.190,,82.30400300,,1029.00,,0.81,
Kepler-1505,b,,2016,,0.083,,30.86093660,,359.00,,0.86,
Kepler-1506,b,,2016,,0.118,,14.03291540,,1318.00,,0.93,
Kepler-1507,b,,2016,,0.075,,16.05062130,,342.00,,0.85,
Kepler-1509,b,,2016,,0.165,,25.43381970,,1277.00,,0.99,
Kepler-1510,b,,2016,,0.300,,84.70392100,,1615.00,,1.28,
Kepler-1511,b,,2016,,0.150,,23.23827920,,897.00,,1.29,
Kepler-1513,b,,2016,,0.755,,160.88465087,,384.00,,0.97,
Kepler-1514,b,,2016,,1.055,,217.83176260,,379.00,,1.22,
Kepler-1515,b,,2016,,0.852,,214.31141640,,504.00,,1.41,
Kepler-1516,b,,2016,,0.156,,7.25931979,,872.00,,1.07,
Kepler-1517,b,,2016,,0.871,,5.54608367,,869.00,,1.95,
Kepler-1518,b,,2016,,0.272,,5.11177904,,1140.00,,1.88,
Kepler-1519,b,,2016,,0.630,,240.79893970,,858.00,,0.91,
KIC 5437945,c,,2016,,0.492,,220.13033570,,,,1.24,
Kepler-1520,b,,2016,,0.515,,0.65355357,,636.00,,0.71,
Kepler-1521,b,,2016,,0.223,,47.14840805,,227.00,,0.76,
Kepler-1522,b,,2016,,0.154,,1.84788917,,690.00,,0.93,
Kepler-1523,b,,2016,,0.141,,0.93875077,,918.00,,0.96,
Kepler-1524,b,,2016,,0.316,,70.96746030,,506.00,,1.25,
Kepler-1525,b,,2016,,0.081,,2.41660118,,396.00,,1.04,
Kepler-1526,b,,2016,,0.217,,3.90863200,,576.00,,0.69,
Kepler-1527,b,,2016,,0.426,,160.12991800,,1560.00,,1.32,
Kepler-1528,b,,2016,,0.130,,1.79111021,,916.00,,1.03,
Kepler-258,b,,2014,,0.362,0.103000,13.19722000,,,,0.92,
Kepler-26,d,,2014,,0.095,0.039000,3.54391900,,,,0.51,
Kepler-260,b,,2014,,0.179,0.075000,8.18739900,,,,0.86,
Kepler-262,b,,2014,,0.121,0.108000,13.06085500,,,,0.88,
Kepler-264,c,,2014,,0.252,0.566000,140.10126100,,,,1.55,
Kepler-265,e,,2014,,0.231,0.319000,67.83102400,,,,1.10,
Kepler-267,c,,2014,,0.190,0.060000,6.87745000,,,,0.56,
Kepler-269,c,,2014,,0.151,0.081000,8.12789900,,,,0.96,
Kepler-276,d,,2013,0.05100,0.250,,48.64800000,,,,1.05,
Kepler-278,b,,2014,,0.363,0.207000,30.16054600,,,,2.94,
Kepler-256,e,,2014,,0.210,0.096000,10.68157200,,,,1.30,
Kepler-279,d,,2013,0.11800,0.277,,54.41400000,,,,1.75,
Kepler-28,b,,2011,1.51000,0.321,0.062000,5.91230000,,,,0.70,
Kepler-281,c,,2014,,0.474,0.215000,36.33737300,,,,0.90,
Kepler-282,e,,2013,0.17700,0.277,,44.34700000,,,,0.90,
Kepler-284,c,,2014,,0.233,0.213000,37.51445600,,,,0.81,
Kepler-286,c,,2014,,0.122,0.042000,3.46809500,,,,0.86,
Kepler-287,c,,2014,,0.291,0.246000,44.85189600,,,,1.03,
Kepler-289,c,0.47000,2014,0.42000,1.034,0.510000,125.85180000,,700.00,0.061,1.00,
Kepler-291,b,,2014,,0.193,0.047000,3.54651100,,,,1.02,
Kepler-292,d,,2014,,0.199,0.068000,7.05567900,,,,0.83,
Kepler-293,c,,2014,,0.342,0.286000,54.15574300,,,,0.96,
Kepler-295,d,,2014,,0.121,0.192000,33.88405400,,,,0.90,
Kepler-296,e,,2014,,0.136,0.169000,34.14211000,,226.00,,0.48,
Kepler-298,b,,2014,,0.175,0.080000,10.47546400,,,,0.58,
Kepler-299,d,,2014,,0.166,0.118000,15.05478600,,,,1.03,
Kepler-376,c,,2014,,0.160,0.115000,14.17232700,,,,1.18,
Kepler-363,c,,2014,,0.151,0.079000,7.54242700,,,,1.49,
Kepler-363,d,,2014,,0.183,0.107000,11.93212500,,,,1.49,
Kepler-364,b,,2014,,0.138,0.178000,25.74571800,,,,1.28,
Kepler-365,b,,2014,,0.182,0.098000,10.66490300,,,,1.05,
Kepler-365,c,,2014,,0.146,0.137000,17.78412900,,,,1.05,
Kepler-366,b,,2014,,0.130,0.045000,3.28195900,,,,1.05,
Kepler-367,b,,2014,,0.116,0.201000,37.81572400,,,,0.69,
Kepler-367,c,,2014,,0.107,0.253000,53.57863700,,,,0.69,
Kepler-368,b,,2014,,0.291,0.186000,26.84768000,,,,2.02,
Kepler-369,b,,2014,,0.101,0.030000,2.73275600,,,,0.47,
Kepler-369,c,,2014,,0.126,0.094000,14.87157200,,,,0.47,
Kepler-370,b,,2014,,0.142,0.054000,4.57953000,,,,0.90,
Kepler-370,c,,2014,,0.170,0.140000,19.02293000,,,,0.90,
Kepler-371,c,,2014,,0.159,0.313000,67.96801500,,,,0.99,
Kepler-372,b,,2014,,0.121,0.075000,6.84969200,,,,1.14,
Kepler-372,c,,2014,,0.186,0.154000,20.05376300,,,,1.14,
Kepler-372,d,,2014,,0.151,0.201000,30.09256800,,,,1.14,
Kepler-373,b,,2014,,0.121,0.060000,5.53530900,,,,0.84,
Kepler-373,c,,2014,,0.111,0.126000,16.72594800,,,,0.84,
Kepler-374,b,,2014,,0.092,0.029000,1.89780600,,,,0.91,
Kepler-374,c,,2014,,0.098,0.042000,3.28280700,,,,0.91,
Kepler-374,d,,2014,,0.117,0.056000,5.02821900,,,,0.91,
Kepler-375,b,,2014,,0.129,0.101000,12.12593400,,,,0.84,
Kepler-375,c,,2014,,0.236,0.141000,19.98632600,,,,0.84,
Kepler-376,b,,2014,,0.095,0.057000,4.92019900,,,,1.18,
Kepler-1529,b,,2016,,0.187,,5.33905686,,683.00,,0.77,
Kepler-1530,b,,2016,,0.146,,2.59044340,,552.00,,0.88,
Kepler-1530,c,,2016,,0.147,,5.32274060,,552.00,,0.88,
Kepler-1531,b,,2016,,0.099,,1.13854338,,670.00,,1.27,
Kepler-1532,b,,2016,,0.120,,1.09366356,,824.00,,0.88,
Kepler-1533,b,,2016,,0.309,,308.54710000,,852.00,,1.51,
Kepler-1534,b,,2016,,0.169,,5.71668872,,1107.00,,0.86,
Kepler-1535,b,,2016,,0.227,,138.94420000,,879.00,,1.11,
Kepler-1536,b,,2016,,0.280,,364.75803100,,401.00,,0.67,
Kepler-1537,b,,2016,,0.105,,1.44445380,,503.00,,0.77,
Kepler-1538,b,,2016,,0.252,,175.13881900,,1291.00,,1.03,
Kepler-1539,b,,2016,,0.241,,133.30367410,,788.00,,0.80,
Kepler-1540,b,,2016,,0.222,,125.41311770,,262.00,,0.69,
Kepler-1541,b,,2016,,0.103,,8.40691199,,414.00,,0.81,
Kepler-1542,b,,2016,,0.068,,3.95116882,,336.00,,0.99,
Kepler-1542,c,,2016,,0.058,,2.89223021,,336.00,,0.99,
Kepler-1542,d,,2016,,0.078,,5.99273738,,336.00,,0.99,
Kepler-1542,e,,2016,,0.068,,5.10115756,,336.00,,0.99,
Kepler-1543,b,,2016,,0.242,,6.96710269,,1114.00,,1.65,
Kepler-1544,b,,2016,,0.159,,168.81117400,,349.00,,0.74,
Kepler-1545,b,,2016,,0.241,,163.69234900,,688.00,,0.80,
Kepler-1546,b,,2016,,0.279,,19.59749710,,994.00,,0.93,
Kepler-1547,b,,2016,,0.080,,0.69297968,,665.00,,1.18,
Kepler-1549,b,,2016,,0.229,,214.88654500,,792.00,,0.84,
Kepler-1550,b,,2016,,0.269,,225.58280900,,1202.00,,1.11,
Kepler-1551,b,,2016,,0.237,,24.49736980,,1560.00,,1.22,
Kepler-1552,b,,2016,,0.220,,184.77185300,,618.00,,0.78,
Kepler-1554,b,,2016,,0.259,,198.08877400,,982.00,,0.81,
Kepler-312,b,,2014,,0.115,0.031000,1.77241900,,,,1.47,
Kepler-314,b,,2014,,0.074,0.035000,2.46106900,,,,0.95,
Kepler-316,b,,2014,,0.095,0.027000,2.24050800,,,,0.52,
Kepler-318,b,,2014,,0.420,0.056000,4.66271500,,,,1.19,
Kepler-32,e,,2012,,0.134,0.033000,2.89600000,,303.00,,0.53,M1 V
Kepler-320,b,,2014,,0.102,0.085000,8.37155400,,,,1.11,
Kepler-322,b,,2014,,0.090,0.027000,1.65388800,,,,0.89,
Kepler-30,b,1.02000,2012,0.03600,0.348,0.180000,29.33434000,,1400.00,,0.95,
Kepler-301,b,,2014,,0.120,0.036000,2.50855300,,,,0.90,
Kepler-306,d,,2014,,0.220,0.120000,17.32664400,,,,0.72,
Kepler-308,b,,2014,,0.189,0.090000,9.69492800,,,,0.94,
Kepler-31,d,,2014,6.80000,0.348,0.400000,87.64510000,,2100.00,,1.22,
Kepler-310,b,,2014,,0.106,0.111000,13.93069800,,,,0.88,
Kepler-324,b,,2014,,0.102,0.050000,4.38531500,,,,0.84,
Kepler-325,d,,2014,,0.249,0.220000,38.71518500,,,,1.00,
Kepler-327,c,,2014,,0.092,0.047000,5.21233300,,,,0.49,
Kepler-329,b,,2014,,0.125,0.061000,7.41639700,,,,0.52,
Kepler-331,b,,2014,,0.162,0.065000,8.45749600,,,,0.49,
Kepler-332,d,,2014,,0.105,0.189000,34.21154000,,,,0.72,
Kepler-334,c,,2014,,0.128,0.107000,12.75800500,,,,1.07,
Kepler-336,b,,2014,,0.091,0.033000,2.02482300,,,,1.30,
Kepler-341,e,,2014,,0.178,0.242000,42.47326900,,,,1.02,
Kepler-343,c,,2014,,0.180,0.167000,23.22182000,,,,1.43,
Kepler-345,c,,2014,,0.107,0.077000,9.38742700,,,,0.62,
Kepler-347,c,,2014,,0.156,0.183000,27.32087100,,,,1.00,
Kepler-394,b,,2014,,0.143,0.083000,8.00501300,,,,1.13,
Kepler-377,b,,2014,,0.124,0.109000,12.50952900,,,,1.22,
Kepler-378,b,,2014,,0.067,0.112000,16.09236100,,,,0.67,
Kepler-378,c,,2014,,0.062,0.166000,28.90600900,,,,0.67,
Kepler-379,b,,2014,,0.148,0.152000,20.09838000,,,,1.31,
Kepler-379,c,,2014,,0.204,0.326000,62.78469700,,,,1.31,
Kepler-380,c,,2014,,0.113,0.078000,7.63000400,,,,1.22,
Kepler-381,b,,2014,,0.088,0.066000,5.62902100,,,,1.57,
Kepler-381,c,,2014,,0.100,0.117000,13.39163500,,,,1.57,
Kepler-382,c,,2014,,0.142,0.097000,12.16270100,,,,0.94,
Kepler-383,b,,2014,,0.118,0.095000,12.90453200,,,,0.67,
Kepler-384,c,,2014,,0.101,0.236000,45.34826900,,,,0.88,
Kepler-385,b,,2014,,0.244,0.097000,10.04368600,,,,1.13,
Kepler-385,c,,2014,,0.271,0.127000,15.16316100,,,,1.13,
Kepler-386,b,,2014,,0.124,0.096000,12.31043000,,,,0.77,
Kepler-387,b,,2014,,0.092,0.068000,6.79163600,,,,1.05,
Kepler-387,c,,2014,,0.079,0.098000,11.83754900,,,,1.05,
Kepler-388,b,,2014,,0.072,0.036000,3.17331500,,,,0.59,
Kepler-389,b,,2014,,0.135,0.041000,3.24410700,,,,0.79,
Kepler-389,c,,2014,,0.130,0.110000,14.51143000,,,,0.79,
Kepler-390,b,,2014,,0.073,0.065000,6.73808800,,,,0.78,
Kepler-391,b,,2014,,0.285,0.082000,7.41675500,,,,3.57,
Kepler-391,c,,2014,,0.316,0.161000,20.48543500,,,,3.57,
Kepler-392,b,,2014,,0.089,0.059000,5.34185300,,,,1.13,
Kepler-393,b,,2014,,0.115,0.091000,9.18241700,,,,1.38,
Kepler-393,c,,2014,,0.119,0.124000,14.61361200,,,,1.38,
Kepler-1555,b,,2016,,0.144,,8.10501635,,1382.00,,1.06,
Kepler-1556,b,,2016,,0.175,,8.82713457,,1060.00,,0.95,
Kepler-1557,b,,2016,,0.136,,3.74032496,,1532.00,,1.17,
Kepler-1559,b,,2016,,0.064,,0.97191543,,580.00,,0.82,
Kepler-1560,b,,2016,,0.079,,3.03195744,,529.00,,1.02,
Kepler-1561,b,,2016,,0.097,,1.00520701,,993.00,,1.11,
Kepler-1563,b,,2016,,0.067,,3.43276598,,547.00,,0.99,
Kepler-1564,b,,2016,,0.131,,18.05403810,,872.00,,0.90,
Kepler-1565,b,,2016,,0.106,,1.53818844,,657.00,,0.73,
Kepler-1566,b,,2016,,0.070,,0.53991524,,511.00,,0.81,
Kepler-1568,b,,2016,,0.116,,20.92539200,,883.00,,1.19,
Kepler-1569,b,,2016,,0.150,,5.79180156,,1050.00,,1.40,
Kepler-1570,b,,2016,,0.095,,26.54895500,,463.00,,0.89,
Kepler-1571,b,,2016,,0.136,,3.38555488,,802.00,,1.39,
Kepler-1573,b,,2016,,0.107,,2.61575540,,1180.00,,1.00,
Kepler-1574,b,,2016,,0.115,,6.94243340,,1275.00,,1.08,
Kepler-1575,b,,2016,,0.117,,2.55314213,,1170.00,,0.92,
Kepler-1577,b,,2016,,0.101,,6.30560247,,543.00,,0.74,
Kepler-1578,b,,2016,,0.093,,1.45088691,,1016.00,,0.86,
Kepler-1579,b,,2016,,0.075,,0.84990789,,466.00,,0.70,
Kepler-1580,b,,2016,,0.188,,56.64492790,,872.00,,2.15,
Kepler-1582,b,,2016,,0.133,,4.83817712,,112.00,,0.30,
Kepler-1583,b,,2016,,0.054,,9.32807355,,357.00,,0.91,
Kepler-1584,b,,2016,,0.144,,13.39970990,,1325.00,,1.13,
Kepler-1585,b,,2016,,0.160,,3.58274630,,1269.00,,0.91,
Kepler-1587,b,,2016,,0.119,,9.40604670,,907.00,,1.22,
Kepler-1588,b,,2016,,0.068,,7.84931739,,658.00,,0.99,
Kepler-1589,b,,2016,,0.097,,0.99166527,,1418.00,,1.25,
Kepler-40,b,1.68000,2010,2.20000,1.170,0.080000,6.87349000,,2700.00,,2.13,F5 IV
Kepler-349,c,,2014,,0.175,0.105000,12.24762900,,,,0.93,
Kepler-351,c,,2014,,0.285,0.287000,57.24809000,,,,0.85,
Kepler-353,c,,2014,,0.123,0.065000,8.41089400,,,,0.50,
Kepler-355,b,,2014,,0.130,0.102000,11.03189000,,,,1.07,
Kepler-357,c,,2014,,0.238,0.120000,16.85837000,,,,0.83,
Kepler-359,b,,2014,,0.315,0.178000,25.56322200,,,,1.09,
Kepler-360,c,,2014,,0.187,0.075000,7.18643400,,,,1.06,
Kepler-362,c,,2014,,0.129,0.207000,37.86628100,,,,0.72,
Kepler-364,c,,2014,,0.192,0.312000,59.98062700,,,,1.28,
Kepler-366,c,,2014,,0.160,0.110000,12.51616000,,,,1.05,
Kepler-368,c,,2014,,0.346,0.360000,72.37933400,,,,2.02,
Kepler-37,e,,2014,,,,51.19600000,,66.00,,0.77,
Kepler-371,b,,2014,,0.169,0.200000,34.76327800,,,,0.99,
Kepler-377,c,,2014,,0.184,0.182000,27.01497600,,,,1.22,
Kepler-380,b,,2014,,0.106,0.050000,3.93082100,,,,1.22,
Kepler-382,b,,2014,,0.118,0.055000,5.26215500,,,,0.94,
Kepler-384,b,,2014,,0.100,0.148000,22.59705300,,,,0.88,
Kepler-386,c,,2014,,0.141,0.155000,25.19345800,,,,0.77,
Kepler-388,c,,2014,,0.077,0.093000,13.29700400,,,,0.59,
