pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
Kepler-1202,b,,2016,,0.262,,28.68513240,,1393.00,,1.04,
Kepler-1203,b,,2016,,0.095,,0.58800076,,269.00,,0.61,
Kepler-1204,b,,2016,,0.272,,85.73502850,,1282.00,,1.03,
Kepler-1205,b,,2016,,0.126,,1.07839035,,766.00,,0.81,
Kepler-1206,b,,2016,,0.146,,1.21699766,,807.00,,0.75,
Kepler-1207,b,,2016,,0.145,,13.68237119,,946.00,,1.06,
Kepler-1208,b,,2016,,0.207,,11.08507637,,877.00,,0.76,
Kepler-1209,b,,2016,,0.135,,25.36911600,,558.00,,1.38,
HD 12484,b,,2016,,,0.297000,58.83000000,0.660,51.10,,,F8
HIP 65407,b,,2016,,,0.177000,28.12500000,0.780,55.50,,,K0
HIP 65407,c,,2016,,,0.316000,67.30000000,0.780,55.50,,,K0
HD 141399,b,,2014,,,0.415000,94.44000000,0.730,36.20,,,K0
HD 141399,c,,2014,,,0.689000,201.99000000,0.730,36.20,,,K0
HD 141399,d,,2014,,,2.090000,1069.80000000,0.730,36.20,,,K0
HD 141399,e,,2014,,,5.000000,5000.00000000,0.730,36.20,,,K0
KELT-4 A,b,0.22800,2016,0.90200,1.699,0.043170,2.98959320,0.490,210.00,0.535,1.60,F
K2-28,b,,2016,,0.207,0.021400,2.26045500,1.815,63.11,,0.29,M4
K2-19,d,,2016,,0.102,0.034400,2.50856000,0.796,292.14,,0.86,G9 V
K2-31,b,,2016,1.77400,1.060,0.022000,1.25785000,0.831,110.87,,0.78,G7 V
K2-32,b,,2016,,0.443,0.080350,8.99182800,0.971,158.39,,0.84,G9 V
K2-32,d,,2016,,0.292,0.186200,31.71420000,0.971,158.39,,0.84,G9 V
K2-32,c,,2016,,0.244,0.139900,20.66186000,0.971,158.39,,0.84,G9 V
WASP-119,b,0.70000,2016,1.23000,1.400,0.036300,2.49979000,,333.00,,1.20,G5
WASP-124,b,0.43000,2016,0.60000,1.240,0.044900,3.37265000,,433.00,,1.02,F9
WASP-126,b,,2016,0.28411,,,3.28883000,,234.00,,1.27,G2
WASP-129,b,1.60000,2016,1.00000,0.930,0.062800,5.74814500,,246.00,,0.90,G1
WASP-133,b,0.88000,2016,1.16000,1.210,0.034500,2.17642300,,547.00,,1.44,G4
Kepler-922,b,,2016,,0.127,,0.93846683,,558.00,,0.93,
Kepler-923,b,,2016,,0.123,,6.93366476,,966.00,,1.26,
Kepler-924,b,,2016,,0.274,,61.03701170,,995.00,,1.23,
Kepler-925,b,,2016,,0.209,,33.86785310,,623.00,,0.72,
Kepler-926,b,,2016,,0.206,,52.06886010,,771.00,,1.01,
Kepler-927,b,,2016,,0.153,,9.11499030,,879.00,,0.99,
Kepler-928,b,,2016,,0.142,,3.93246130,,532.00,,0.70,
Kepler-929,b,,2016,,0.099,,0.92103214,,820.00,,1.02,
Kepler-930,b,,2016,,0.190,,71.45177750,,905.00,,1.40,
Kepler-931,b,,2016,,0.119,,8.03755877,,490.00,,0.81,
Kepler-932,b,,2016,,0.122,,1.92143740,,478.00,,0.84,
Kepler-933,b,,2016,,0.219,,14.20443009,,922.00,,0.84,
Kepler-934,b,,2016,,0.186,,55.67383090,,603.00,,0.77,
Kepler-935,b,,2016,,0.120,,4.88083852,,482.00,,0.73,
Kepler-936,b,,2016,,0.129,,10.56134221,,687.00,,0.89,
Kepler-937,b,,2016,,0.332,,67.66882700,,1482.00,,1.22,
Kepler-937,c,,2016,,0.238,,153.34336400,,1482.00,,1.22,
Kepler-938,b,,2016,,0.198,,52.62984170,,861.00,,0.89,
Kepler-1025,b,,2016,,0.177,,37.32294930,,716.00,,1.13,
Kepler-342,e,,2016,,0.079,,1.64422461,,799.59,,1.47,
Kepler-1026,b,,2016,,0.197,,36.51560530,,389.00,,0.75,
Kepler-1027,b,,2016,,0.079,,1.90780520,,291.00,,0.82,
Kepler-1028,b,,2016,,0.119,,2.51462432,,633.00,,0.87,
Kepler-1029,b,,2016,,0.112,,4.41769648,,422.00,,0.77,
Kepler-1030,b,,2016,,0.221,,19.32952416,,795.00,,0.76,
Kepler-1031,b,,2016,,0.078,,1.22621732,,741.00,,1.12,
Kepler-1032,b,,2016,,0.167,,3.29011795,,607.00,,0.71,
Kepler-1033,b,,2016,,0.224,,7.56052806,,1425.00,,0.92,
Kepler-1034,b,,2016,,0.202,,12.12400943,,706.00,,0.80,
HD 175607,b,,2015,,,,29.01000000,0.700,40.38,,0.70,G6 V
HD 219134,f,,2015,0.02297,0.117,0.146300,22.71700000,0.990,6.53,-0.577,0.78,K3 V
HD 219134,g,,2015,,,0.375300,94.20000000,0.990,6.53,-0.577,0.78,K3 V
HD 219134,h,,2015,,,3.110000,2247.00000000,0.990,6.53,-0.577,0.78,K3 V
K2-26,b,,2016,,0.238,0.096200,14.56650000,1.440,99.33,-1.310,0.52,M1.0 V
Kepler-1035,b,,2016,,0.104,,2.71407755,,408.00,,0.97,
Kepler-1036,b,,2016,,0.269,,122.88080580,,507.00,,0.89,
Kepler-1210,b,,2016,,0.152,,8.07124073,,1155.00,,0.92,
Kepler-1211,b,,2016,,0.227,,11.01816836,,1486.00,,0.94,
Kepler-1212,b,,2016,,0.191,,12.94130146,,1304.00,,1.15,
Kepler-1213,b,,2016,,0.106,,5.34982412,,685.00,,1.21,
Kepler-1214,b,,2016,,0.211,,18.82634264,,757.00,,0.80,
Kepler-1215,b,,2016,,0.109,,4.76703963,,701.00,,0.93,
Kepler-1216,b,,2016,,0.124,,4.37034536,,1124.00,,0.98,
Kepler-1217,b,,2016,,0.178,,2.03232507,,1363.00,,1.08,
Kepler-1218,b,,2016,,0.128,,22.92212660,,667.00,,1.10,
Kepler-1219,b,,2016,,0.189,,16.10467749,,622.00,,1.94,
Kepler-1220,b,,2016,,0.136,,7.42693741,,958.00,,0.99,
Kepler-1221,b,,2016,,0.168,,12.00096042,,909.00,,0.82,
Kepler-1222,b,,2016,,0.070,,1.91694425,,455.00,,0.80,
Kepler-1223,b,,2016,,0.109,,16.30125900,,455.00,,0.75,
Kepler-1224,b,,2016,,0.119,,13.32351601,,578.00,,1.22,
Kepler-1225,b,,2016,,0.162,,7.01075434,,1241.00,,1.19,
Kepler-1226,b,,2016,,0.129,,17.29234530,,779.00,,1.02,
Kepler-1227,b,,2016,,0.204,,94.28875770,,667.00,,0.95,
Kepler-198,d,,2016,,0.136,,1.31184443,,502.52,,0.94,
Kepler-624,b,,2016,,0.206,,14.58649607,,731.00,,1.18,
Kepler-625,b,,2016,,0.178,,7.75192492,,502.00,,0.96,
Kepler-625,c,,2016,,0.094,,4.16536510,,502.00,,0.96,
Kepler-626,b,,2016,,0.204,,14.48585199,,690.00,,1.05,
Kepler-627,b,,2016,,0.333,,40.69944430,,1143.00,,1.49,
Kepler-628,b,,2016,,0.749,,15.45805670,,579.00,,1.28,
Kepler-629,b,,2016,,0.123,,7.23858540,,383.00,,0.84,
Kepler-630,b,,2016,,0.284,,161.47439370,,657.00,,1.04,
Kepler-631,b,,2016,,0.259,,17.97979059,,843.00,,1.33,
Kepler-632,b,,2016,,0.197,,30.99660733,,349.00,,0.84,
Kepler-633,b,,2016,,0.145,,8.50340718,,634.00,,1.15,
Kepler-634,b,,2016,,0.169,,5.16950177,,757.00,,1.24,
Kepler-635,b,,2016,,0.236,,23.44971004,,826.00,,1.51,
Kepler-636,b,,2016,,0.397,,16.08066115,,341.00,,0.80,
Kepler-637,b,,2016,,0.424,,23.20584623,,1575.00,,2.56,
Kepler-638,b,,2016,,0.163,,6.07972888,,426.00,,0.93,
Kepler-639,b,,2016,,0.212,,10.21420496,,680.00,,1.29,
Kepler-640,b,,2016,,0.228,,22.24813967,,538.00,,0.94,
Kepler-939,b,,2016,,0.156,,14.87829600,,1029.00,,0.85,
Kepler-940,b,,2016,,0.298,,59.62252570,,1317.00,,0.96,
Kepler-941,b,,2016,,0.275,,17.42395198,,1105.00,,0.86,
Kepler-942,b,,2016,,0.190,,44.96417488,,218.00,,0.75,
Kepler-943,b,,2016,,0.529,,49.77014380,,1239.00,,0.91,
Kepler-944,b,,2016,,0.235,,43.31677370,,1035.00,,0.83,
Kepler-945,b,,2016,,0.235,,31.00338140,,1543.00,,0.97,
Kepler-946,b,,2016,,0.172,,11.79162572,,918.00,,0.93,
Kepler-947,b,,2016,,0.203,,26.96443170,,1188.00,,0.87,
Kepler-948,b,,2016,,0.165,,7.76846622,,884.00,,0.94,
Kepler-949,b,,2016,,0.260,,8.68930730,,572.00,,0.86,
Kepler-411,c,1.70000,2016,0.08306,0.394,0.073900,7.83443500,,153.59,,0.82,K2 V
Kepler-950,b,,2016,,0.801,,98.71804060,,1489.00,,1.02,
Kepler-951,b,,2016,,0.499,,71.52530845,,408.00,,0.73,
Kepler-952,b,,2016,,0.682,,130.35469190,,1167.00,,0.99,
Kepler-953,b,,2016,,0.376,,88.40655258,,240.00,,0.99,
Kepler-167,d,,2016,,0.107,0.140500,21.80385500,,330.00,-0.570,0.73,K4
Kepler-167,e,,2016,,0.906,1.890000,1071.23228000,,330.00,-0.570,0.73,K4
Kepler-1037,b,,2016,,0.114,,1.06378867,,451.00,,0.78,
Kepler-1038,b,,2016,,0.315,,148.46033820,,622.00,,0.83,
Kepler-1039,b,,2016,,0.130,,0.93488424,,324.00,,0.74,
Kepler-1040,b,,2016,,0.186,,201.12140000,,473.00,,0.96,
Kepler-1041,b,,2016,,0.262,,24.75764210,,979.00,,1.08,
Kepler-1042,b,,2016,,0.195,,10.13202575,,659.00,,0.72,
Kepler-1043,b,,2016,,0.227,,38.50533980,,838.00,,0.90,
Kepler-1044,b,,2016,,0.238,,6.77408868,,1507.00,,1.11,
Kepler-1045,b,,2016,,0.240,,26.41045478,,971.00,,0.82,
Kepler-1046,b,,2016,,0.153,,14.37508035,,518.00,,1.04,
Kepler-1047,b,,2016,,0.186,,56.18868870,,566.00,,1.13,
Kepler-1047,c,,2016,,0.088,,3.18897601,,566.00,,1.13,
Kepler-1048,b,,2016,,0.144,,6.92101021,,415.00,,0.70,
Kepler-1049,b,,2016,,0.085,,3.27346074,,129.00,,0.49,
Kepler-1050,b,,2016,,0.143,,15.37875460,,555.00,,1.13,
Kepler-1050,c,,2016,,0.132,,21.12845690,,555.00,,1.13,
Kepler-1051,b,,2016,,0.303,,25.96200249,,1021.00,,1.73,
Kepler-1052,b,,2016,,0.261,,34.85382760,,1051.00,,1.03,
Kepler-1228,b,,2016,,0.137,,0.57736958,,547.00,,0.74,
Kepler-1229,b,,2016,,0.125,,86.82898900,,236.00,,0.51,
Kepler-1230,b,,2016,,0.242,,9.95661537,,1433.00,,1.08,
Kepler-1231,b,,2016,,0.127,,10.41725184,,948.00,,1.00,
Kepler-1232,b,,2016,,0.172,,26.78391830,,740.00,,0.89,
Kepler-1233,b,,2016,,0.232,,45.12630420,,1281.00,,1.25,
Kepler-1234,b,,2016,,0.251,,11.94014029,,866.00,,0.76,
Kepler-1235,b,,2016,,0.070,,4.16055856,,533.00,,0.90,
Kepler-1236,b,,2016,,0.191,,31.05716180,,1078.00,,0.82,
Kepler-1237,b,,2016,,0.255,,84.57332260,,1121.00,,0.90,
Kepler-1238,b,,2016,,0.172,,4.14787559,,1533.00,,1.48,
Kepler-1239,b,,2016,,0.259,,5.19104016,,2511.00,,1.57,
Kepler-1240,b,,2016,,0.103,,4.86638150,,614.00,,0.96,
Kepler-1241,b,,2016,,0.235,,18.55257010,,936.00,,0.80,
Kepler-1242,b,,2016,,0.202,,13.62798432,,682.00,,0.74,
Kepler-1243,b,,2016,,0.156,,16.83207290,,877.00,,0.94,
Kepler-1244,b,,2016,,0.120,,3.70428172,,764.00,,1.77,
Kepler-1245,b,,2016,,0.128,,4.35409304,,861.00,,0.83,
Kepler-641,b,,2016,,0.165,,9.48961571,,673.00,,1.13,
Kepler-642,b,,2016,,0.259,,4.41745855,,1022.00,,1.66,
Kepler-643,b,,2016,,0.906,,16.33889626,,1029.00,,2.52,
Kepler-644,b,,2016,,0.281,,3.17391710,,1413.00,,1.81,
Kepler-645,b,,2016,,0.187,,3.27582262,,901.00,,1.21,
Kepler-646,b,,2016,,0.178,,15.87364565,,513.00,,0.91,
Kepler-647,b,,2016,,0.104,,16.22546490,,789.00,,1.07,
Kepler-648,b,,2016,,0.287,,17.42117490,,665.00,,0.98,
Kepler-649,b,,2016,,0.202,,29.90722674,,525.00,,0.94,
Kepler-650,b,,2016,,0.264,,3.03214559,,805.00,,1.35,
Kepler-651,b,,2016,,0.211,,21.38521506,,537.00,,0.87,
Kepler-217,d,,2016,,0.118,,3.88689525,,1140.95,,1.80,
Kepler-218,d,,2016,,0.237,,124.52446470,,669.02,,1.06,
Kepler-652,b,,2016,,0.222,,4.18200253,,423.00,,0.88,
Kepler-653,b,,2016,,0.174,,14.70748976,,593.00,,1.19,
Kepler-653,c,,2016,,0.070,,0.90037648,,593.00,,1.19,
Kepler-654,b,,2016,,0.185,,13.72465129,,661.00,,1.11,
Kepler-655,b,,2016,,0.242,,46.40633580,,783.00,,1.24,
HIP 8541,b,,2016,,,2.800000,1560.20000000,1.080,168.63,1.405,7.83,K2 III/IV
HIP 74890,b,,2016,,,2.100000,822.30000000,1.050,91.49,1.215,5.77,K1 III
Kepler-953,c,,2016,,0.106,,9.10967112,,240.00,,0.99,
Kepler-1275,b,,2016,,0.132,,3.65691115,,1280.00,,1.36,
Kepler-1276,b,,2016,,0.106,,12.57200950,,587.00,,1.21,
Kepler-1277,b,,2016,,0.143,,40.83650120,,606.00,,0.92,
Kepler-1278,b,,2016,,0.090,,3.23941344,,743.00,,1.16,
Kepler-1279,b,,2016,,0.156,,23.47741010,,1017.00,,1.33,
Kepler-1280,b,,2016,,0.167,,66.55790570,,1006.00,,1.32,
Kepler-1281,b,,2016,,0.146,,3.11602791,,1090.00,,0.83,
Kepler-1282,b,,2016,,0.138,,2.13194651,,1126.00,,0.89,
Kepler-1283,b,,2016,,0.170,,12.94609780,,1452.00,,1.25,
Kepler-1284,b,,2016,,0.108,,0.66407381,,852.00,,0.79,
Kepler-1285,b,,2016,,0.087,,14.79674580,,364.00,,1.28,
Kepler-1286,b,,2016,,0.192,,11.25402929,,1150.00,,0.98,
Kepler-1287,b,,2016,,0.137,,11.47685909,,1027.00,,0.94,
Kepler-1288,b,,2016,,0.100,,2.76122421,,715.00,,1.29,
Kepler-1289,b,,2016,,0.136,,7.99019627,,1059.00,,1.17,
Kepler-1053,b,,2016,,0.087,,2.41435165,,171.00,,0.69,
Kepler-1054,b,,2016,,0.235,,4.30655689,,1050.00,,1.34,
Kepler-1055,b,,2016,,0.110,,2.29503623,,422.00,,0.94,
Kepler-1056,b,,2016,,0.269,,27.49560600,,971.00,,1.20,
Kepler-1057,b,,2016,,0.300,,14.08827448,,1462.00,,1.10,
Kepler-1058,b,,2016,,0.243,,110.96546000,,525.00,,0.69,
Kepler-1059,b,,2016,,0.154,,3.76419105,,673.00,,0.72,
Kepler-1060,b,,2016,,0.212,,46.87793670,,861.00,,0.99,
Kepler-1061,b,,2016,,0.177,,2.75798267,,585.00,,1.07,
Kepler-351,d,,2016,,0.243,,142.54424700,,1117.85,,0.85,
Kepler-1062,b,,2016,,0.157,,9.30412078,,388.00,,0.70,
Kepler-1063,b,,2016,,0.133,,14.07971466,,365.00,,1.14,
Kepler-1064,b,,2016,,0.138,,16.54080322,,374.00,,0.79,
Kepler-1065,b,,2016,,0.333,,3.60930891,,1078.00,,0.93,
Kepler-1065,c,,2016,,0.143,,2.37030743,,1078.00,,0.93,
Kepler-1066,b,,2016,,0.211,,1.93155984,,399.00,,0.98,
Kepler-1067,b,,2016,,0.071,,0.76212926,,689.00,,0.93,
Kepler-1068,b,,2016,,0.324,,16.92344113,,1532.00,,1.01,
Kepler-1245,c,,2016,,0.128,,2.93658468,,861.00,,0.83,
Kepler-1246,b,,2016,,0.121,,11.32271513,,435.00,,0.69,
Kepler-1247,b,,2016,,0.208,,13.71220213,,1094.00,,0.82,
Kepler-1248,b,,2016,,0.105,,7.46725407,,540.00,,1.21,
Kepler-1249,b,,2016,,0.212,,24.33471270,,1674.00,,1.28,
Kepler-1250,b,,2016,,0.171,,2.60754383,,1371.00,,0.98,
Kepler-1251,b,,2016,,0.164,,45.09046430,,863.00,,0.89,
Kepler-1252,b,,2016,,0.149,,15.05403290,,828.00,,1.09,
Kepler-1253,b,,2016,,0.119,,68.88619150,,390.00,,1.10,
Kepler-1254,b,,2016,,0.138,,9.99113313,,676.00,,0.75,
Kepler-1254,c,,2016,,0.116,,3.60084276,,676.00,,0.75,
Kepler-1254,d,,2016,,0.117,,5.72717226,,676.00,,0.75,
Kepler-1255,b,,2016,,0.207,,36.29193360,,1344.00,,1.12,
Kepler-1256,b,,2016,,0.133,,12.41277540,,862.00,,1.36,
Kepler-1257,b,,2016,,0.136,,2.66831376,,1081.00,,0.87,
Kepler-1258,b,,2016,,0.077,,0.98494017,,651.00,,0.99,
Kepler-1259,b,,2016,,0.128,,0.66308526,,704.00,,0.77,
Kepler-1260,b,,2016,,0.158,,19.11877530,,1041.00,,1.08,
Kepler-1261,b,,2016,,0.202,,48.43089910,,795.00,,0.77,
Kepler-686,b,,2016,,1.084,,1.59474546,,1203.00,,0.92,
Kepler-687,b,,2016,,0.314,,20.50586978,,628.00,,0.73,
Kepler-688,b,,2016,,0.871,,3.89593684,,1247.00,,0.96,
Kepler-689,b,,2016,,0.258,,22.36656079,,1044.00,,0.88,
Kepler-690,b,,2016,,0.531,,7.74809437,,1653.00,,1.16,
Kepler-691,b,,2016,,0.186,,8.11437900,,239.00,,0.50,
Kepler-692,b,,2016,,0.277,,21.81293494,,1000.00,,0.86,
Kepler-693,b,,2016,,0.908,,15.37563332,,1002.00,,0.72,
Kepler-694,b,,2016,,0.250,,6.36584161,,1023.00,,0.95,
Kepler-695,b,,2016,,0.822,,3.04033042,,620.00,,0.80,
Kepler-696,b,,2016,,0.548,,4.19042557,,1285.00,,1.08,
Kepler-697,b,,2016,,0.368,,3.70987065,,1091.00,,0.88,
Kepler-698,b,,2016,,0.328,,16.32976218,,1135.00,,0.91,
Kepler-699,b,,2016,,1.259,,27.80756293,,888.00,,0.78,
Kepler-700,b,,2016,,0.534,,80.87206390,,1061.00,,0.96,
Kepler-701,b,,2016,,0.253,,10.35533177,,755.00,,0.84,
Kepler-702,b,,2016,,0.818,,10.52629406,,892.00,,0.86,
Kepler-703,b,,2016,,0.732,,4.58352176,,1482.00,,1.27,
Kepler-704,b,,2016,,0.233,,3.76182115,,1054.00,,0.96,
Kepler-1290,b,,2016,,0.127,,4.69500134,,1321.00,,0.93,
Kepler-1291,b,,2016,,0.148,,8.63043276,,982.00,,0.80,
Kepler-1292,b,,2016,,0.162,,3.27646405,,1406.00,,0.93,
Kepler-1293,b,,2016,,0.087,,5.57654784,,770.00,,1.28,
Kepler-1294,b,,2016,,0.285,,115.68622580,,1120.00,,0.97,
Kepler-1295,b,,2016,,0.138,,3.81371974,,1257.00,,0.89,
Kepler-1296,b,,2016,,0.081,,8.38398650,,631.00,,0.83,
Kepler-1297,b,,2016,,0.087,,1.68189002,,996.00,,0.99,
Kepler-1298,b,,2016,,0.117,,7.12811928,,498.00,,2.00,
Kepler-1299,b,,2016,,0.266,,19.94008740,,1352.00,,0.91,
Kepler-1300,b,,2016,,0.122,,22.24190920,,757.00,,1.79,
Kepler-1301,b,,2016,,0.125,,9.08237046,,816.00,,0.81,
Kepler-1302,b,,2016,,0.128,,8.83922659,,727.00,,0.82,
Kepler-1303,b,,2016,,0.127,,7.56127224,,905.00,,1.00,
Kepler-1304,b,,2016,,0.204,,16.12888530,,682.00,,0.81,
Kepler-1305,b,,2016,,0.168,,13.56309720,,1343.00,,0.96,
Kepler-1306,b,,2016,,0.170,,16.29595382,,1130.00,,0.97,
Kepler-1307,b,,2016,,0.220,,18.01621096,,1396.00,,1.08,
Kepler-1069,b,,2016,,0.143,,23.89902960,,435.00,,0.98,
Kepler-1070,b,,2016,,0.154,,6.22161470,,1040.00,,1.32,
Kepler-1071,b,,2016,,0.212,,6.17998440,,964.00,,0.81,
Kepler-1072,b,,2016,,0.141,,1.56906650,,976.00,,1.32,
Kepler-1073,b,,2016,,0.205,,8.67888593,,837.00,,1.00,
Kepler-1073,c,,2016,,0.146,,4.02582254,,837.00,,1.00,
Kepler-1074,b,,2016,,0.112,,5.94566534,,245.00,,0.57,
Kepler-1075,b,,2016,,0.127,,1.52372816,,265.00,,0.54,
Kepler-1076,b,,2016,,0.071,,6.14727918,,199.00,,0.74,
Kepler-1077,b,,2016,,0.247,,34.35118740,,1098.00,,1.02,
Kepler-1078,b,,2016,,0.170,,3.00725242,,1215.00,,0.92,
Kepler-1079,b,,2016,,0.145,,13.24503188,,481.00,,1.36,
Kepler-1080,b,,2016,,0.293,,77.25483960,,688.00,,1.16,
Kepler-1081,b,,2016,,0.090,,3.85691855,,425.00,,0.84,
Kepler-1082,b,,2016,,0.100,,1.54320660,,628.00,,1.14,
Kepler-1083,b,,2016,,0.300,,33.41779930,,912.00,,0.77,
Kepler-1084,b,,2016,,0.099,,2.05333679,,427.00,,1.28,
Kepler-1085,b,,2016,,0.644,,219.32175280,,1518.00,,1.14,
Kepler-1262,b,,2016,,0.162,,8.67900242,,1153.00,,0.98,
Kepler-1263,b,,2016,,0.102,,4.55139967,,695.00,,0.80,
Kepler-1264,b,,2016,,0.105,,0.96852602,,814.00,,0.98,
Kepler-1265,b,,2016,,0.120,,6.49441289,,581.00,,0.69,
Kepler-1266,b,,2016,,0.230,,28.47474800,,901.00,,0.76,
Kepler-1267,b,,2016,,0.269,,13.03139450,,1628.00,,1.20,
Kepler-1268,b,,2016,,0.181,,40.99039860,,1406.00,,1.09,
Kepler-436,c,,2016,,0.208,,16.79713874,,618.00,-0.701,0.70,
Kepler-1269,b,,2016,,0.145,,37.33315360,,710.00,,1.15,
Kepler-1270,b,,2016,,0.296,,6.03356196,,1204.00,,3.38,
Kepler-1271,b,,2016,,0.132,,3.02559550,,885.00,,1.23,
Kepler-1272,b,,2016,,0.211,,51.13097040,,896.00,,1.09,
Kepler-1273,b,,2016,,0.222,,28.62565300,,1355.00,,0.91,
Kepler-1274,b,,2016,,0.127,,6.98152703,,609.00,,2.17,
HATS-17,b,3.50000,2016,1.33800,0.777,0.130800,16.25461100,0.715,339.00,0.093,1.09,G V
TRAPPIST-1,b,3.60000,2016,0.00267,0.097,0.011110,1.51087081,,12.43,-3.281,0.12,
TRAPPIST-1,c,6.45000,2016,0.00434,0.094,0.015210,2.42182330,,12.43,-3.281,0.12,
TRAPPIST-1,d,4.90000,2016,0.00129,0.069,0.021440,4.04961000,,12.43,-3.281,0.12,
Kepler-656,b,,2016,,0.278,,1.26025909,,867.00,,0.82,
Kepler-657,b,,2016,,0.314,,24.54350418,,1244.00,,1.01,
Kepler-658,b,,2016,,0.145,,1.28707676,,341.00,,0.60,
Kepler-659,b,,2016,,0.223,,17.67179600,,688.00,,0.74,
Kepler-660,b,,2016,,0.229,,9.27358194,,564.00,,0.71,
Kepler-661,b,,2016,,0.274,,6.02930132,,558.00,,0.67,
Kepler-662,b,,2016,,0.194,,21.67697486,,641.00,,0.74,
Kepler-663,b,,2016,,0.232,,4.99678284,,1030.00,,0.82,
Kepler-664,b,,2016,,0.237,,2.52559332,,1386.00,,1.02,
Kepler-665,b,,2016,,0.232,,16.01310205,,651.00,,0.74,
Kepler-666,b,,2016,,0.214,,4.49876092,,1330.00,,1.05,
Kepler-667,b,,2016,,0.422,,41.43962808,,907.00,,0.87,
Kepler-668,b,,2016,,0.241,,8.35390639,,877.00,,0.82,
Kepler-669,b,,2016,,0.431,,4.12554687,,1778.00,,1.20,
Kepler-670,b,,2016,,1.176,,2.81650485,,980.00,,0.99,
Kepler-671,b,,2016,,0.240,,4.28095859,,1139.00,,0.95,
Kepler-672,b,,2016,,0.223,,38.37746230,,1011.00,,0.92,
Kepler-673,b,,2016,,0.583,,3.72873109,,978.00,,0.84,
Kepler-674,b,,2016,,0.151,,2.24338185,,302.00,,0.57,
Kepler-1308,b,,2016,,0.046,,2.10433812,,73.00,,0.34,
Kepler-1309,b,,2016,,0.211,,28.84326470,,845.00,,0.80,
Kepler-1310,b,,2016,,0.128,,0.67933627,,583.00,,0.88,
Kepler-1311,b,,2016,,0.111,,11.17269940,,705.00,,1.40,
Kepler-1311,c,,2016,,0.109,,2.53573424,,705.00,,1.40,
Kepler-1312,b,,2016,,0.187,,5.44832529,,305.00,,0.92,
Kepler-1313,b,,2016,,0.157,,3.83309118,,187.00,,0.85,
Kepler-1314,b,,2016,,0.456,,5.42474928,,462.00,,0.59,
Kepler-398,d,,2016,,0.079,,6.83437001,,178.27,,0.61,
Kepler-1315,b,,2016,,0.123,,0.84338011,,505.00,,0.75,
Kepler-1316,b,,2016,,0.316,,87.97321360,,753.00,,1.12,
Kepler-1317,b,,2016,,0.139,,0.56887443,,734.00,,0.79,
Kepler-1318,b,,2016,,0.277,,213.25766300,,475.00,,0.70,
Kepler-1319,b,,2016,,0.120,,2.88676265,,114.00,,0.54,
Kepler-1320,b,,2016,,0.152,,0.86838653,,771.00,,0.74,
Kepler-401,d,,2016,,0.203,,184.25640500,,993.14,,1.33,
Kepler-1321,b,,2016,,0.439,,11.12830484,,547.00,,0.53,
Kepler-1321,c,,2016,,0.214,,2.22649109,,547.00,,0.53,
Kepler-1086,b,,2016,,0.218,,18.78425728,,464.00,,0.66,
Kepler-1086,c,,2016,,0.262,,161.51633450,,464.00,,0.66,
Kepler-1087,b,,2016,,0.054,,0.69384285,,354.00,,0.94,
Kepler-1088,b,,2016,,0.127,,23.12748644,,300.00,,1.08,
Kepler-1089,b,,2016,,0.163,,5.13248562,,227.00,,0.49,
Kepler-1090,b,,2016,,0.201,,198.68017900,,702.00,,0.82,
Kepler-1091,b,,2016,,0.130,,1.43474156,,915.00,,1.03,
Kepler-1092,b,,2016,,0.185,,58.60179250,,914.00,,1.00,
Kepler-1093,b,,2016,,0.174,,25.08246260,,848.00,,1.20,
Kepler-1093,c,,2016,,0.175,,89.72229200,,848.00,,1.20,
Kepler-1094,b,,2016,,0.284,,78.10002310,,1371.00,,1.21,
Kepler-1095,b,,2016,,0.108,,4.27103091,,758.00,,0.92,
Kepler-1096,b,,2016,,0.111,,2.89221751,,344.00,,0.63,
Kepler-1097,b,,2016,,0.291,,187.74702900,,738.00,,0.79,
Kepler-1098,b,,2016,,0.116,,2.54307286,,876.00,,0.99,
Kepler-1099,b,,2016,,0.252,,2.16845259,,1209.00,,1.00,
Kepler-1100,b,,2016,,0.156,,6.42200058,,940.00,,1.34,
Kepler-1101,b,,2016,,0.220,,81.31510590,,897.00,,0.91,
K2-34,b,,2016,,1.245,0.042600,2.99563300,0.571,352.34,,1.44,F9 V
Kepler-461,b,,2016,,0.230,,8.31378306,,468.00,,0.91,
Kepler-462,b,,2016,,0.336,,84.68798080,,733.00,,2.04,
Kepler-463,b,,2016,,0.272,,8.98101683,,336.00,,0.90,
Kepler-464,b,,2016,,0.294,,7.25696522,,653.00,,1.59,
Kepler-465,b,,2016,,0.263,,9.94067247,,587.00,,1.29,
Kepler-466,b,,2016,,0.254,,51.07926307,,436.00,,1.05,
Kepler-466,c,,2016,,0.112,,3.70921385,,436.00,,1.05,
Kepler-467,b,,2016,,0.201,,24.99324193,,458.00,,1.37,
Kepler-468,b,,2016,,1.190,,38.47875707,,474.00,,0.87,
Kepler-470,b,,2016,,1.288,,24.66919569,,989.00,,1.66,
Kepler-471,b,,2016,,1.335,,5.01423457,,1373.00,,1.80,
Kepler-472,b,,2016,,0.287,,4.17625551,,302.00,,0.78,
