disc_year,hostname,pl_dens,pl_letter,pl_massj,pl_orbper,pl_orbsmax,pl_radj,st_lum,st_rad,st_spectype,sy_bmag,sy_dist,sy_vmag
2012,"HAT-P-41",,"b",1.19000,2.69405000,,2.050,,2.05,,11.6520000,348.1850000,11.3650000
2014,"WASP-103",0.55000,"b",1.49000,0.92554200,0.019850,1.528,0.413,1.44,"F8 V",12.9790000,375.6470000,12.4020000
2014,"WASP-97",,"b",1.36000,2.07276000,,1.140,,1.08,,11.3120000,151.0680000,10.5700000
2009,"HD 86226",,"b",0.45000,1628.00000000,2.730000,,0.072,1.05,"G1 V",8.4320000,45.6830000,7.9300000
2012,"KELT-2 A",,"b",1.70000,4.11379000,,1.350,,1.93,,9.0120000,134.0580000,8.6800000
2009,"HAT-P-13",,"c",,446.27000000,,,,,,11.1470000,246.8100000,10.4210000
2014,"WASP-94 A",,"b",0.50000,3.95019000,,1.580,,1.48,,10.7420000,211.2110000,10.0510000
1999,"HD 209458",,"b",0.73000,3.52474859,,1.390,,1.19,,8.1680000,48.3016000,7.6500000
2014,"Kepler-111",,"b",,3.34181500,0.046000,0.141,,1.16,,14.3410000,657.2230000,13.5430000
2015,"HD 33844",,"c",,916.00000000,2.240000,,1.149,5.29,"K0 III",8.3320000,105.7790000,7.2900000
2015,"HD 33844",,"b",,551.40002000,1.600000,,,5.39,,8.3320000,105.7790000,7.2900000
2011,"7 CMa",,"b",,735.10000000,1.758000,,1.063,4.87,,5.0130000,19.8101000,3.9500000
2019,"7 CMa",,"c",,996.00000000,2.153000,,1.063,4.87,,5.0130000,19.8101000,3.9500000
2016,"Kepler-1415",,"b",,0.63642408,,0.115,,0.84,,16.8780000,1043.5600000,15.9370000
2017,"KELT-9",0.53000,"b",2.88000,1.48112350,0.034620,1.891,1.724,2.36,"B9.5-A0",7.5870000,204.4550000,7.5500000
2012,"WASP-80",0.71700,"b",0.53800,3.06785234,0.034400,0.999,,0.59,,13.3420000,49.7876000,11.8410000
2017,"WASP-156",1.05000,"b",0.13152,3.83616230,0.045800,0.538,-0.418,0.83,,12.2000000,122.0660000,11.5590000
2021,"TOI-431",1.36000,"d",0.03115,12.46103000,0.098000,0.294,,0.73,,10.1040000,32.5686000,9.1200000
2024,"TOI-4633",,"c",0.38700,271.94450000,0.847000,0.285,,1.05,"G V",9.7670000,95.2016000,9.0170000
2016,"WASP-131",0.20000,"b",0.27000,5.32202300,0.060700,1.220,,1.53,"G0",10.6210000,200.0750000,10.0680000
2015,"HD 219134",,"h",,2247.00000000,3.110000,,-0.509,0.77,"K3 V",6.5850000,6.5312700,5.5691100
2016,"WASP-93",0.47900,"b",1.47000,2.73253210,0.042110,1.597,,1.52,"F4",11.5730000,370.2840000,10.9660000
2024,"TOI-6034",0.82000,"b",0.79800,2.57618400,0.029490,1.063,-1.403,0.49,,17.0880000,117.9920000,15.1890000
2019,"GJ 357",,"b",,3.93060000,0.036000,0.107,,0.34,"M2.5 V",12.3550000,9.4418100,10.9100000
2006,"Oph 11",,"b",14.00000,7300000.00000000,243.000000,,-2.770,,"M9",,,
2011,"WASP-44",0.81100,"b",0.87000,2.42380400,0.034530,1.100,-0.198,0.91,"G8 V",13.8230000,364.5120000,13.0960000
2009,"GJ 1214",2.26000,"b",0.02646,1.58040453,0.015050,0.244,-2.409,0.22,,,14.6427000,15.1000000
2012,"Kepler-51",0.03000,"b",0.00700,45.15400000,0.251400,0.633,,0.94,,15.1190000,783.8310000,14.8850000
2005,"HD 189733",,"b",1.13000,2.21857567,,1.130,,0.75,,8.6070000,19.7638000,7.6700000
2017,"HD 20794",,"e",,147.02000000,0.509000,,,,"G8",4.9660000,6.0027800,4.2600000
2010,"HAT-P-24",,"b",0.75000,3.35524000,,1.300,,1.38,,12.2080000,415.3440000,11.7620000
2010,"WASP-34",,"b",0.56000,4.31768000,,1.000,,0.91,,11.0550000,132.0960000,10.2850000
2011,"HAT-P-29",,"b",0.88000,5.72319000,,1.170,,1.30,,12.3010000,313.5760000,11.8250000
2011,"WASP-45",1.41800,"b",0.96400,3.12608900,0.039630,0.946,-0.336,0.85,,13.3340000,211.1960000,11.8010000
2011,"HAT-P-36",1.17500,"b",1.84820,1.32734683,0.024100,1.277,,1.04,,12.9670000,294.4190000,12.1460000
2012,"WASP-60",,"b",0.55000,4.30500000,,0.880,,1.17,,13.1150000,431.0520000,11.6700000
2010,"HAT-P-22",,"b",2.47000,3.21222000,,1.150,,1.11,,10.6180000,81.7647000,9.7630000
2022,"TOI-1268",0.71000,"b",0.30331,8.15770940,0.071100,0.812,,0.92,"K1-K2",11.7120000,109.5570000,10.9200000
2015,"WASP-20",0.13200,"b",0.31100,4.89962840,0.060000,1.462,,1.39,"F9",11.2030000,211.8770000,10.6750000
2024,"TOI-1294",,"c",,159.90000000,0.610000,,0.368,1.56,,12.4710000,332.6480000,11.3140000
2019,"eps Ind A",,"b",6.31000,,28.400000,,,0.68,"K5 V",5.7610000,3.6385700,4.6900000
2018,"LHS 1140",5.10000,"c",0.00601,3.77794000,0.027000,0.113,-2.420,0.22,"M4.5 V",15.8810000,14.9861000,14.1500000
2023,"HD 99492",,"c",,95.23300000,,,,,"K2 V",8.4860000,18.2038000,7.5672700
2004,"HD 99492",,"b",,17.05030000,,,,,"K2 V",8.4860000,18.2038000,7.5672700
2020,"HD 190007",,"b",,11.72412800,,,,,"K4 V",8.5420000,12.7141000,7.4600000
2013,"HD 2952",,"b",,312.08000000,1.117000,,1.768,10.90,"K0 III",6.9600000,110.1030000,5.9258000
2012,"HD 4732",,"b",,371.74000000,1.129000,,1.118,5.03,"K0 IV",6.8520000,54.7841000,5.9000000
2012,"HD 4732",,"c",,3184.20000000,4.725000,,1.118,5.03,"K0 IV",6.8520000,54.7841000,5.9000000
2012,"75 Cet",,"b",,696.62000000,1.912000,,1.714,10.38,"G3 III",6.3660000,82.9613000,5.3532000
2023,"75 Cet",,"c",,2051.62000000,3.929000,,1.714,10.38,"G3 III",6.3660000,82.9613000,5.3532000
2008,"81 Cet",,"b",,1005.57000000,2.104000,,1.760,11.21,"G5 III",6.6750000,101.2600000,5.6430700
2009,"HD 32518",,"b",,157.35000000,0.594000,,,10.22,"K1 III",7.5300000,122.1150000,6.4300500
2008,"6 Lyn",,"b",,919.86000000,2.028000,,1.119,4.94,"K0 IV",6.7960000,54.6599000,5.8730700
2012,"omi UMa",,"b",,1569.81000000,3.691000,,2.063,13.84,"G4 II-III",4.1940000,54.9149000,3.3521400
2006,"4 UMa",,"b",,270.27000000,0.877000,,,18.11,"K1 III",5.7700000,73.4603000,4.5801000
2007,"HD 81688",,"b",,183.93000000,0.648000,,1.780,11.13,"K0 III-IV",6.3880000,85.7183000,5.3975500
2003,"HD 104985",,"b",,199.68000000,0.715000,,1.770,11.12,"G9 III",6.8240000,100.5760000,5.7938900
2018,"24 Boo",,"b",,30.33000000,0.194000,,1.877,12.19,"G3 IV",6.4390000,95.9863000,5.5900000
2012,"omi CrB",,"b",,187.01000000,0.699000,,1.822,11.87,"K0 III",7.3990000,84.7883000,5.5052000
2013,"ome Ser",,"b",,278.59000000,0.838000,,1.734,10.99,"G8 III",6.2370000,76.7556000,5.2164400
2010,"HD 145457",,"b",,176.13000000,0.762000,,1.655,9.90,,7.6070000,135.2920000,6.5722600
2012,"nu Oph",,"c",,3180.60000000,5.829000,,1.895,12.24,"K0 III",4.3140000,46.2107000,3.3121600
2007,"HD 167042",,"b",,417.67000000,1.220000,,1.057,4.63,"K1 IV",6.9260000,49.6633000,5.9879600
2008,"HD 173416",,"b",,322.03000000,1.158000,,1.892,13.50,"G8",7.0940000,132.1840000,6.0418800
2007,"xi Aql",,"b",,136.97000000,0.625000,,1.767,10.86,"K0 III",5.7610000,56.1858000,4.7096400
2008,"18 Del",,"b",,982.85000000,2.476000,,1.634,8.80,"G6 III",6.4300000,76.2220000,5.5104800
2007,"HD 210702",,"b",,355.50000000,1.079000,,1.035,4.54,"K1 IV",6.8950000,54.1963000,5.9302200
2008,"14 And",,"b",,186.76000000,0.775000,,1.840,11.55,"K0 III",6.2560000,75.4392000,5.2313300
2023,"TOI-1470",3.86000,"b",0.02303,2.52709300,0.028500,0.194,-1.425,0.47,"M1.5 V",14.8620000,51.9503000,13.4590000
2023,"HD 112300",,"b",,466.63000000,1.330000,,2.701,65.80,"M1 III",4.9030000,62.0732400,3.3951500
2009,"HAT-P-12",0.31920,"b",0.21100,3.21305980,0.038400,0.959,-0.678,0.70,"K4",13.8510000,142.7510000,12.6650000
2011,"Kepler-14",7.10000,"b",8.40000,6.79012300,,1.136,0.799,2.05,,12.2420000,,12.0030000
2017,"HD 27894",,"c",,36.07000000,0.198000,,,,"K2 V",10.3130000,43.8214000,9.3600000
2023,"Kepler-58",,"e",,4.45814897,0.053300,,,1.08,,15.3430000,969.2520000,15.0860000
2024,"TOI-1386",,"c",,232.00000000,0.750000,,0.010,1.02,,11.3370000,146.8580000,10.6100000
2024,"TOI-782",7.99000,"b",0.06010,8.02400150,0.057800,0.244,-1.702,0.41,,16.3590000,52.5122000,14.8300000
2024,"TOI-1448",9.51000,"b",0.06135,8.11224500,0.056700,0.245,-1.755,0.38,,17.1020000,73.3345000,15.6780000
2024,"TOI-2120",20.60000,"b",0.02140,5.79981640,0.037700,0.189,-2.287,0.24,,17.2410000,32.1755000,15.6480000
2024,"MOA-2022-BLG-563L",,"b",0.40000,,2.150000,,,,,,6530.0000000,
2024,"KMT-2023-BLG-0469L",,"b",0.12400,,2.310000,,,,,,7070.0000000,
2024,"KMT-2023-BLG-0735L",,"b",0.12200,,2.960000,,,,,,6390.0000000,
2022,"HD 20329",8.06000,"b",0.02335,0.92611800,0.018000,0.153,0.049,1.13,,9.4300000,63.6796000,8.7600000
2022,"HD 105618",,"c",26.49100,77114.07158000,35.731000,,,,,9.2510000,70.0837000,8.6300000
2022,"HIP 8541",,"c",,228.53731000,0.923000,,,,,8.8680000,155.1210000,7.8800000
2016,"HIP 8541",,"b",7.71400,1852.14387000,3.729000,,,,,8.8680000,155.1210000,7.8800000
2009,"HD 125612",,"c",,4.15466000,0.051000,,,,,8.9300000,57.6207000,8.3100000
2008,"HD 143361",,"b",,1039.15000000,1.988000,,,0.92,,10.0260000,68.5146000,9.2000000
2023,"LHS 3154",,"b",,3.71778000,0.022620,,-2.721,0.14,"M6.5",,15.7606000,17.6500000
2023,"TOI-733",3.98000,"b",0.01800,4.88476500,0.061800,0.178,-0.086,0.95,"G",10.1780000,75.2092000,9.4400000
2021,"TOI-2109",,"b",5.02000,0.67247414,0.017910,1.347,0.673,1.70,"F",10.6480000,262.0410000,10.2170000
1997,"rho CrB",,"b",,39.84380000,0.224500,,0.260,1.34,,6.0010000,17.4671000,5.4081600
2016,"rho CrB",,"c",,102.19000000,0.420600,,0.260,1.34,,6.0010000,17.4671000,5.4081600
2023,"rho CrB",,"d",,282.20000000,0.827000,,0.260,1.34,,6.0010000,17.4671000,5.4081600
2023,"rho CrB",,"e",,12.94900000,0.106100,,0.260,1.34,,6.0010000,17.4671000,5.4081600
2011,"Kepler-32",,"c",0.50000,8.75220000,0.090000,0.178,,0.53,,17.8670000,323.8470000,16.3600000
2024,"TOI-4527",,"b",,0.39944450,0.008332,0.081,,0.49,,12.3310000,18.1037000,10.9170000
2020,"GJ 3473",5.03000,"b",0.00585,1.19800350,0.015890,0.113,-1.824,0.36,,15.2410000,27.3644000,13.7400000
2021,"TOI-2202",,"b",0.97800,11.91010000,0.095640,1.010,-0.401,0.79,"K8 V",13.9020000,235.9330000,13.0040000
2022,"TOI-833",,"b",,1.04187770,0.017100,0.113,,0.60,,14.1240000,41.7148000,11.7240000
2021,"HATS-77",1.07700,"b",1.37400,3.08762620,0.036070,1.165,-0.992,0.64,,17.7160000,436.1760000,16.1950000
2022,"TOI-1227",,"b",,27.36397000,0.088600,0.854,-2.600,0.56,"M4.5V-M5V",18.4730000,100.6410000,16.9990000
2022,"TOI-500",,"d",,26.23300000,,,,0.68,"K6 V",11.6680000,47.3924000,10.5400000
2022,"TOI-500",,"e",,61.30000000,,,,0.68,"K6 V",11.6680000,47.3924000,10.5400000
2022,"HD 28109",,"b",0.05819,22.89104000,0.135700,0.196,,1.45,"F8/G0 V",10.2990000,139.6110000,9.4200000
2022,"HD 28109",,"c",0.02499,56.00819000,0.308000,0.377,,1.45,"F8/G0 V",10.2990000,139.6110000,9.4200000
2024,"TOI-871",,"b",,14.36256500,0.105400,0.148,-0.560,0.72,,11.6200000,68.0473000,10.5690000
2024,"TOI-1739",,"b",,8.30334200,0.074200,0.151,-0.524,0.75,,11.6030000,70.9819000,10.6920000
2024,"TOI-4559",,"b",,3.96599100,0.035900,0.126,-1.693,0.37,,14.6450000,31.6354000,13.1150000
2024,"TOI-5799",,"b",,4.16475300,0.035200,0.145,-1.830,0.33,,14.8550000,27.8123000,13.2900000
2020,"TOI-1899",0.85000,"b",0.67000,29.09031200,0.152500,0.990,,0.61,,15.8980000,128.4380000,14.8800000
2023,"TOI-2641",0.09200,"b",0.38600,4.88097400,0.060700,1.615,0.340,1.34,"F9 V",12.0230000,344.0450000,11.6930000
2023,"TOI-904",,"b",,10.87720000,0.056000,0.216,-1.292,0.53,,14.0730000,46.0891000,12.5880000
2023,"TOI-5126",,"c",,17.89990000,0.143900,0.344,0.299,1.24,"F V",10.6930000,160.4140000,10.1410000
2023,"TOI-4603",14.10000,"b",12.89000,7.24599000,0.088800,1.042,1.017,2.74,"F",9.8270000,225.6430000,9.2400000
2021,"TOI-1296",0.19000,"b",0.29985,3.94437360,0.051000,1.259,0.402,1.70,,12.3170000,323.2650000,11.3700000
2020,"HD 332231",0.55000,"b",0.23314,18.71202400,0.145000,0.809,0.308,1.27,,9.1140000,80.6665000,8.5580000
2017,"Luhman 16 A",,"b",29.40000,9697.00000000,3.520000,,,,,16.4360000,,
2023,"TOI-1680",,"b",,4.80263450,0.031440,0.131,-2.363,0.21,"M4.5+/-0.5",,37.2209000,15.8700000
2022,"HD 113337",,"c",19.82100,5429.93477000,6.805000,,,,,6.4230000,36.1800000,6.0207800
2023,"HD 74698",,"b",,15.01700000,0.121000,,0.253,1.33,"G5 V",8.4360000,52.0648000,7.7800000
2000,"HD 169830",,"b",,225.67372000,0.765000,,,,,6.4070000,37.6048000,5.9000000
2022,"HIP 19976",,"b",,50.65905000,0.234000,,,,,11.5580000,40.2707000,10.4800000
2023,"HD 167677",,"b",2.85000,1820.00000000,2.877000,,,,"G5 V",9.6110000,54.3258000,8.9000000
2023,"HD 165131",,"b",18.70000,2342.60000000,3.540000,,,,"G3/5 V",9.0740000,57.4263000,8.4200000
2022,"HD 114082",,"b",8.00000,109.75000000,0.510900,1.000,0.583,1.49,"F3 V",8.6360000,95.3906000,8.2000000
2023,"HD 135625",,"b",2.30000,4055.00000000,5.400000,,,,"G3 IV/V",8.2770000,56.5180000,7.7200000
2023,"HD 185283",,"b",1.30000,4060.00000000,4.600000,,,,"K3 V",10.1350000,31.3950000,9.0300000
2022,"HD 16905",,"b",11.30000,10256.00000000,8.800000,,,,"K3 V",10.3700000,39.7401000,9.4400000
2010,"HD 28254",,"b",3.80000,1333.00000000,2.450000,,,,"G5 V",8.4400000,55.2884000,7.6900000
2018,"HD 114783",,"c",1.90000,4352.00000000,5.000000,,,,"K1 V",8.4360000,21.0628000,7.5600000
2002,"HD 196050",,"b",4.70000,1392.00000000,2.650000,,,,"G3 V",8.0400000,50.6742000,7.5000000
2019,"HD 221420",,"b",22.00000,10066.00000000,10.100000,,,,"G1 V",6.4890000,31.1415000,5.8200000
2009,"HIP 70849",,"b",4.50000,3649.00000000,3.990000,,,,"K7 V",11.7640000,24.0572000,10.4210000
2023,"KMT-2021-BLG-2010L",,"b",1.07000,,1.790000,,,,,,7090.0000000,
2023,"KMT-2022-BLG-1013L",,"b",0.31000,,1.380000,,,,,,7710.0000000,
2023,"GJ 9404",,"b",,13.45860000,0.094300,,,,,12.0370000,23.8839000,10.6200000
2020,"HIP 38594",,"c",,3477.76800000,3.805000,,,,"M0",11.1110000,17.7886000,9.7500000
2024,"TOI-5720",,"b",0.01353,1.43445550,0.018288,0.097,-1.792,0.38,"M3.5 +/- 1.0",15.4690000,35.8256000,13.8470000
2024,"TOI-6008",,"b",0.01259,0.85743470,0.010777,0.092,-2.329,0.24,"M5.0",,23.1008000,15.9700000
2024,"TOI-6086",,"b",,1.38887250,0.015410,0.105,-2.198,0.26,"M3.0",16.7840000,31.4566000,14.9810000
2020,"TOI-813",,"b",,83.89110000,0.423000,0.599,,1.94,"G0 IV",11.0360000,263.1450000,10.3580000
2021,"HD 152843",0.82000,"c",0.08652,24.38000000,,0.520,,1.43,"G0",9.3810000,107.8980000,8.8550000
2022,"TOI-2184",0.76000,"b",0.65000,6.90683000,,1.017,,2.90,,13.3420000,788.3170000,12.2540000
2023,"TOI-4184",,"b",,4.90198040,0.033600,0.217,-2.264,0.23,"M5.5+/-0.5",,69.3649000,17.1200000
2023,"KMT-2019-BLG-0335L",,"b",21.00000,,1.640000,,,,,,7710.0000000,
2014,"Kepler-249",,"d",,15.36845900,0.097000,0.140,,0.48,,17.8790000,190.4010000,16.3700000
2014,"Kepler-205",,"b",,2.75564000,0.032000,0.135,,0.55,,15.2030000,159.7200000,13.7790000
2014,"HD 14067",,"b",15.30000,2744.00000000,5.150000,,1.898,12.40,"G9 III",7.5750000,142.0240000,6.5332900
2023,"HD 36384",,"b",,490.00000000,1.300000,,2.589,38.40,"M0 III",7.7630000,209.3090000,6.1883900
2024,"TOI-2266",,"b",,2.32631800,0.020000,0.137,,0.24,"M5.0+0.5-0.5",17.9620000,51.6004000,16.5400000
2023,"HIP 81208 C",,"b",14.80000,104100.00000000,23.040000,,,,"M",,147.5330000,
2023,"HN Lib",,"b",,36.11600000,0.141700,,-1.995,0.30,"M4.0 V",12.9220000,6.2444200,11.3110000
2019,"XO-7",0.34000,"b",0.70900,2.86414240,0.044210,1.373,,1.48,"G0 V",11.2290000,234.1490000,10.5210000
2020,"HD 158259",,"c",,3.43200000,,,,1.21,"G0",7.0730000,27.0498000,6.4791500
2021,"TOI-559",5.74000,"b",6.01000,6.98390950,0.072300,1.091,0.227,1.23,"G V",11.6690000,233.2660000,11.0910000
2024,"TOI-2019",1.25000,"b",0.10823,15.34440000,0.128000,0.476,0.441,1.75,,11.0760000,198.0070000,10.2630000
2015,"psi1 Dra B",,"b",,3117.00000000,4.430000,,,,"G0 V",6.3390000,22.7188000,5.8080000
2023,"WASP-193",0.05900,"b",0.13900,6.24633450,0.067600,1.464,0.274,1.24,"F9",12.6670000,362.0870000,11.9720000
2024,"TOI-1823",0.86000,"b",0.21206,38.80000000,0.212000,0.673,-0.461,0.80,,11.7640000,71.6456000,10.7280000
2024,"M62H",,"b",2.47000,0.13293503,,,,,,,,
2024,"TOI-128",,"b",,4.94046810,0.053810,0.198,,1.13,,9.0830000,68.4727000,8.4400000
2024,"TOI-261",,"b",,3.36392540,0.034792,0.271,,1.28,,10.1200000,114.4950000,9.5600000
2014,"WASP-70 A",0.49900,"b",0.59000,3.71302030,0.048530,1.164,,1.22,"G4",11.7470000,222.3550000,10.7860000
2021,"TOI-2202",,"c",0.36900,24.67440000,0.155440,,-0.401,0.79,"K8 V",13.9020000,235.9330000,13.0040000
2021,"HATS-74 A",1.64000,"b",1.46000,1.73185606,0.023840,1.032,-1.216,0.58,,18.6050000,299.3890000,17.2600000
2014,"Kepler-347",,"c",,27.32087100,0.183000,0.156,,1.00,,15.3600000,1298.8800000,14.5670000
2020,"WASP-150",8.54000,"b",8.46000,5.64420700,0.069400,1.070,,1.65,"F8",12.8990000,527.9950000,12.0260000
2019,"GJ 357",,"d",,55.66100000,0.204000,,-1.798,0.34,"M2.5 V",12.3550000,9.4418100,10.9100000
2018,"HAT-P-11",,"c",,3407.00000000,4.130000,,,0.68,,10.5560000,37.7647000,9.4600000
2008,"HAT-P-11",,"b",,4.88780244,0.052540,0.389,,0.68,,10.5560000,37.7647000,9.4600000
2007,"WASP-3",,"b",2.43000,1.84683000,,1.420,,1.44,,11.0700000,231.1610000,10.6320000
2010,"XO-4",,"b",1.42000,4.12508000,,1.250,,1.45,,11.1490000,272.6550000,10.8140000
2021,"TOI-1478",0.88000,"b",0.85100,10.18024900,0.090300,1.060,-0.013,1.05,,11.4490000,152.8920000,10.7230000
2014,"HATS-4",1.55000,"b",1.32300,2.51672900,0.036200,1.020,-0.187,0.93,"G",14.2930000,416.4590000,13.5160000
2024,"TOI-1683",,"b",,3.05753560,0.036508,0.235,,0.70,,12.1100000,51.1884000,10.9700000
2024,"TOI-1806",,"b",,15.14546930,0.087735,0.304,,0.40,,16.7830000,55.5211000,15.1930000
2019,"HAT-P-69",1.02000,"b",3.58000,4.78694910,0.065550,1.676,1.000,1.93,,10.0520000,341.2630000,9.7740000
2014,"HAT-P-44",,"c",,872.20000000,1.752000,,-0.194,0.95,,14.1360000,347.8500000,13.2250000
2018,"WASP-174",0.13500,"b",0.33000,4.23370050,0.055030,1.437,0.436,1.35,,12.2990000,410.1490000,11.8030000
2010,"WASP-37",1.53000,"b",1.80000,3.57746900,0.044600,1.160,-0.021,1.00,,13.3050000,392.7910000,12.8150000
2024,"TOI-4443",,"b",,1.84985670,0.029963,0.153,,1.02,,9.1200000,56.0739000,8.4930000
2024,"TOI-4495",,"b",,5.18300430,0.061733,0.324,,1.34,,10.1040000,132.2140000,9.5310000
2020,"TOI-1338 A",,"b",0.03550,95.40010000,,0.683,,1.31,,12.3670000,399.0170000,11.7220000
2023,"TOI-1338 A",,"c",0.23723,215.79000000,,,,1.31,,12.3670000,399.0170000,11.7220000
2018,"WASP-170",1.60000,"b",1.60000,2.34478022,0.033700,1.096,-0.114,0.94,,13.4630000,305.6030000,12.6130000
2020,"TOI-481",,"b",1.53000,10.33111000,0.097000,0.990,0.435,1.66,"G",10.7550000,179.3660000,9.9720000
2013,"Kepler-68",,"d",,632.62000000,1.469000,,,1.26,,10.7280000,144.1660000,10.0770000
2023,"Kepler-68",,"e",,3455.00000000,4.600000,,,1.26,,10.7280000,144.1660000,10.0770000
2013,"Kepler-68",7.50000,"c",0.00409,9.60502700,0.090080,0.087,,1.26,,10.7280000,144.1660000,10.0770000
2020,"TOI-1235",7.25000,"b",0.02105,3.44471400,,0.151,-1.054,0.62,"M0.5 V",13.2910000,39.6345000,11.4950000
2024,"TOI-4602",,"b",,3.98120910,0.050997,0.227,,1.16,,8.9280010,63.0637000,8.3200000
2023,"GJ 1151",,"c",,389.70000000,0.571400,,-2.480,0.18,"M 4.5V",,8.0362500,13.7600000
2002,"HD 216437",,"b",4.20000,1359.00000000,2.570000,,,,"G1 V",6.7100000,26.6902000,6.0400000
2009,"HD 215497",,"c",0.35000,566.00000000,1.310000,,,,"K3 V",9.9180000,40.5468000,8.9600000
2014,"Kepler-138",3.60000,"c",0.00724,13.78150000,0.091300,0.135,-1.252,0.54,,14.6210000,66.8624000,13.0400000
2014,"Kepler-138",3.60000,"d",0.00661,23.09230000,0.128800,0.135,-1.252,0.54,,14.6210000,66.8624000,13.0400000
2016,"Kepler-731",,"b",,3.85560355,,1.238,,1.06,,15.6070000,1257.1600000,15.3860000
2016,"Kepler-485",,"b",,3.24325980,,1.286,,1.09,,15.4770000,1140.9500000,15.0690000
2022,"HD 151450",,"c",5.14800,18144.76236000,14.131000,,,,,7.9740000,43.6002000,7.4300000
2022,"HD 153557",,"c",,15.27018000,0.111000,,,,,8.8100000,17.9412000,7.8300000
2022,"HD 155918",,"c",5.90900,17202.19446000,13.183000,,,,,7.5910000,27.5610000,7.0000000
2011,"HD 156279",,"b",,133.40355000,0.502000,,,,,8.8800000,36.1945000,8.0700000
2018,"HD 156279",,"c",9.75000,4818.25358000,5.486000,,,,,8.8800000,36.1945000,8.0700000
2000,"HD 168443",,"c",17.30600,1753.10960000,2.842000,,,,,7.6520000,39.6245000,6.9212200
2021,"HIP 90988",,"b",,455.73816000,1.360000,,,,,8.8140000,94.0349000,7.7500000
2022,"HD 18143",,"c",9.99800,28982.41764000,17.530000,,,,,8.4710000,22.5243000,7.5180000
2022,"HD 199509",,"b",,99.62167000,0.426000,,,,,7.7150000,24.3056000,6.9800000
2022,"HD 205158",,"b",,25.33798000,0.177000,,,,,8.4300000,86.6159000,7.8400000
2022,"HD 213519",,"b",,11.12214000,0.099000,,,,,8.3210000,41.0014000,7.6800000
2022,"HD 25912",,"c",16.52700,26308.65619000,17.848000,,,,,8.8020000,49.1661000,8.2000000
2005,"HD 27894",,"b",,18.01939000,0.125000,,,,,10.3130000,43.8214000,9.3600000
2001,"HD 28185",,"b",,385.52775000,1.035000,,,,,8.4850000,39.3809000,7.8000000
2022,"HD 28192",,"b",,14.23283000,0.118000,,,,,8.6670000,49.8063000,8.0600000
2000,"HD 38529",,"b",,14.30990000,0.115000,,,,,6.6990000,42.3538000,5.9284800
2020,"GJ 229",,"c",,121.93268000,0.384000,,,,,9.5910000,5.7562400,8.1500000
2016,"HD 72892",,"b",,39.44603000,0.228000,,,,,9.5160000,69.7311000,8.8300000
2003,"HD 74156",,"c",8.66500,2448.48726000,3.678000,,,,,8.1440000,57.6030000,7.6100000
2022,"GJ 2030",,"c",12.80300,25533.11353000,16.761000,,,,,6.9250000,37.0788000,6.2090200
2010,"GJ 676 A",,"b",5.79200,1051.44521000,1.735000,,,,,10.9770000,16.0272000,9.5800000
2016,"GJ 676 A",,"c",13.49200,13921.42302000,9.726000,,,,,10.9770000,16.0272000,9.5800000
2022,"HD 115404 A",,"c",10.31900,15319.22517000,11.364000,,,,,7.4580000,10.9816000,6.5006600
2014,"Kepler-138",1.70000,"b",0.00022,10.31340000,0.075300,0.057,-1.252,0.54,,14.6210000,66.8624000,13.0400000
2018,"Gl 686",,"b",,15.53000000,0.091000,,-1.530,0.43,,11.0100000,8.1572800,9.6200000
2023,"HD 89839",,"b",5.01000,3441.00000000,4.761000,,,,"F7 V",8.0230000,57.3063000,7.6400000
2012,"HD 196067",,"b",,3638.00000000,5.020000,,0.572,1.73,"G1 V",7.0580000,39.9346000,6.5100000
2023,"HD 108202",,"b",3.00000,2990.00000000,3.700000,,,,"K4/5 V",11.4380000,38.6846000,10.2600000
2023,"KOI-2513",2000.00000,"b",23.00000,19.00547000,0.500000,0.250,,1.20,,15.6450000,1369.8700000,14.9130000
2017,"WASP-105",2.65000,"b",1.80000,7.87288000,0.075000,0.960,,0.90,"K2",12.9540000,169.2720000,12.0490000
2012,"WASP-72",,"b",2.30000,2.21673000,,1.290,,2.18,,11.5140000,434.7540000,10.8680000
2016,"WASP-123",0.52100,"b",0.89900,2.97764120,0.042630,1.318,,1.28,"G5",11.4910000,197.9960000,11.0300000
2015,"HD 219134",6.34000,"b",0.01491,3.09292600,0.038760,0.143,-0.577,0.78,,6.5850000,6.5312700,5.5691100
2016,"KELT-15",,"b",1.31000,3.32944000,,1.740,,1.78,,11.8090000,324.6830000,11.3900000
2021,"TOI-201",,"b",0.42000,52.97818000,0.300000,1.008,0.415,1.32,"F6 V",9.5950000,113.8250000,9.0700000
2015,"WASP-41",,"c",,421.00000000,1.070000,,,0.87,,12.3610000,163.3710000,11.6320000
2010,"WASP-21",0.32000,"b",0.30000,4.32248200,0.052000,1.070,,,"G3 V",12.1750000,258.4260000,11.5900000
2018,"WASP-159",0.28000,"b",0.55000,3.84040100,0.053800,1.380,,2.11,"F9",12.6290000,715.3830000,12.8360000
2017,"KELT-16",1.20000,"b",2.75000,0.96899510,0.020440,1.415,0.401,1.36,"F7 V",12.2810000,444.5860000,11.7170000
2020,"TOI-157",0.68600,"b",1.18000,2.08454350,0.031380,1.286,0.020,1.17,"G9 IV",13.4500000,355.6830000,12.7250000
